DAY,GPRD,GPRD_ACT,GPRD_THREAT,event_description,type
1985-05-14,108.1024398803711,76.97834777832031,141.25660705566406,,timeseries
1985-05-15,88.42582702636719,108.4968032836914,67.8727798461914,,timeseries
1985-05-16,96.10931396484376,51.10052490234375,127.86864471435548,,timeseries
1985-05-17,142.40945434570312,135.79844665527344,164.75537109375,,timeseries
1985-05-18,92.30064392089844,102.24059295654295,85.27875518798828,,timeseries
1985-05-19,95.18872833251952,75.91658020019531,116.09020233154295,,timeseries
1985-05-20,108.74591064453124,116.75049591064452,97.3814468383789,,timeseries
1985-05-21,110.15664672851562,141.1940155029297,78.51317596435547,,timeseries
1985-05-22,139.3135986328125,154.31642150878906,128.7151336669922,,timeseries
1985-05-23,115.87171173095705,81.54003143310547,147.36029052734375,,timeseries
1985-05-24,92.93777465820312,66.1797866821289,110.40095520019533,,timeseries
1985-05-25,71.78939056396484,61.344356536865234,68.2229995727539,,timeseries
1985-05-26,83.9590835571289,106.52810668945312,63.46783065795898,,timeseries
1985-05-27,97.42845916748048,64.75238037109375,108.01976013183594,,timeseries
1985-05-28,121.72164916992188,173.3528289794922,57.83734893798828,,timeseries
1985-05-29,54.866546630859375,68.37207794189453,57.0290641784668,,timeseries
1985-05-30,86.29936218261719,79.41574096679688,88.32076263427734,,timeseries
1985-05-31,107.0601806640625,75.33927154541016,136.15419006347656,,timeseries
1985-06-01,72.01234436035156,102.55811309814452,34.217437744140625,,timeseries
1985-06-02,85.85488891601562,99.85572052001952,59.492523193359375,,timeseries
1985-06-03,120.02056121826172,111.67438507080078,106.45425415039062,,timeseries
1985-06-04,77.9427719116211,93.24342346191406,51.84947967529297,,timeseries
1985-06-05,103.98194122314452,103.66188049316406,86.46424102783203,,timeseries
1985-06-06,99.94815826416016,99.64051055908205,94.9828872680664,,timeseries
1985-06-07,114.4586410522461,80.54563903808594,134.36602783203125,,timeseries
1985-06-08,84.3966293334961,84.13684844970703,70.1784439086914,,timeseries
1985-06-09,71.08514404296875,56.69306945800781,70.93142700195312,,timeseries
1985-06-10,148.19381713867188,156.42811584472656,144.97389221191406,,timeseries
1985-06-11,106.12345123291016,90.68296813964844,100.85139465332033,,timeseries
1985-06-12,120.8447494506836,127.55941009521484,106.39714813232422,,timeseries
1985-06-13,128.8936767578125,128.49693298339844,107.17913055419922,,timeseries
1985-06-14,112.62730407714844,105.67588806152344,110.1801528930664,,timeseries
1985-06-15,114.9471435546875,145.84605407714844,121.65001678466795,,timeseries
1985-06-16,125.14144897460938,146.77206420898438,97.93791198730467,,timeseries
1985-06-17,133.57127380371094,230.81089782714844,59.23664093017578,,timeseries
1985-06-18,258.3194885253906,287.82135009765625,265.34210205078125,,timeseries
1985-06-19,165.62838745117188,201.01390075683597,203.59376525878903,,timeseries
1985-06-20,246.38934326171875,300.215576171875,204.8804473876953,,timeseries
1985-06-21,213.7140350341797,288.25250244140625,125.44230651855467,,timeseries
1985-06-22,158.21218872070312,197.156494140625,180.89279174804688,,timeseries
1985-06-23,147.05323791503906,169.74806213378906,180.20118713378903,,timeseries
1985-06-24,230.5137176513672,323.4281005859375,170.38168334960938,,timeseries
1985-06-25,205.65830993652344,307.53790283203125,146.5811309814453,,timeseries
1985-06-26,170.8864288330078,183.46507263183597,185.81971740722656,,timeseries
1985-06-27,204.29933166503903,232.7662506103516,194.1500396728516,,timeseries
1985-06-28,198.24246215820312,216.75796508789065,223.338134765625,,timeseries
1985-06-29,188.6905670166016,313.5162658691406,104.60140228271484,,timeseries
1985-06-30,182.4101104736328,203.6704864501953,206.284423828125,,timeseries
1985-07-01,255.46795654296875,322.5966796875,254.91552734375,,timeseries
1985-07-02,222.37142944335935,275.1976013183594,242.2943115234375,,timeseries
1985-07-03,142.7183380126953,194.6976318359375,87.44457244873047,,timeseries
1985-07-04,180.03085327148438,233.3197021484375,179.6415557861328,,timeseries
1985-07-05,139.3902130126953,179.83209228515625,177.27005004882812,,timeseries
1985-07-06,123.51947784423828,111.94478607177734,130.7222137451172,,timeseries
1985-07-07,75.8603286743164,33.61192321777344,98.12481689453124,,timeseries
1985-07-08,112.2904281616211,93.28732299804688,124.49734497070312,,timeseries
1985-07-09,153.02622985839844,161.52902221679688,149.7012939453125,,timeseries
1985-07-10,197.0864105224609,226.70741271972656,163.88351440429688,,timeseries
1985-07-11,150.91424560546875,195.58462524414065,112.94092559814452,,timeseries
1985-07-12,174.68618774414062,257.9977722167969,107.59780883789062,,timeseries
1985-07-13,165.078125,175.54132080078125,201.32586669921875,,timeseries
1985-07-14,108.72760772705078,115.61912536621094,96.43777465820312,,timeseries
1985-07-15,136.8022003173828,116.89810180664062,130.00607299804688,,timeseries
1985-07-16,108.47199249267578,116.4564208984375,97.13615417480467,,timeseries
1985-07-17,90.34275817871094,30.021556854248047,125.20471954345705,,timeseries
1985-07-18,122.97234344482422,137.91806030273438,115.03728485107422,,timeseries
1985-07-19,104.26968383789062,127.93690490722656,80.03401184082031,,timeseries
1985-07-20,63.216941833496094,100.83576202392578,21.02674674987793,,timeseries
1985-07-21,53.28527069091797,53.12125396728516,44.308372497558594,,timeseries
1985-07-22,133.73719787597656,225.6278381347656,51.3261604309082,,timeseries
1985-07-23,167.1958465576172,145.84605407714844,191.164306640625,,timeseries
1985-07-24,145.2084503173828,199.04702758789065,120.74537658691406,,timeseries
1985-07-25,81.19038391113281,80.94047546386719,94.51729583740234,,timeseries
1985-07-26,82.40218353271484,82.14854431152344,82.22399139404297,,timeseries
1985-07-27,107.62855529785156,71.53150939941406,119.32868957519533,,timeseries
1985-07-28,125.00255584716795,106.81523895263672,133.64169311523438,,timeseries
1985-07-29,120.96454620361328,129.86854553222656,123.79792785644533,,timeseries
1985-07-30,124.10195922851562,114.20304870605467,111.13272094726562,,timeseries
1985-07-31,106.5445785522461,96.56056213378906,96.64925384521484,,timeseries
1985-08-01,140.7606658935547,149.68255615234375,124.85002899169922,,timeseries
1985-08-02,75.09599304199219,66.54652404785156,97.13615417480467,,timeseries
1985-08-03,57.11323547363281,68.32492065429688,37.99315643310547,,timeseries
1985-08-04,60.365699768066406,45.13491439819336,62.744964599609375,,timeseries
1985-08-05,62.501277923583984,62.308895111083984,51.971771240234375,,timeseries
1985-08-06,116.63970947265624,93.02454376220705,135.785400390625,,timeseries
1985-08-07,95.38807678222656,69.15960693359375,100.95040130615234,,timeseries
1985-08-08,42.03765869140625,50.2899169921875,41.94675827026367,,timeseries
1985-08-09,95.78508758544922,111.4052963256836,79.64830017089844,,timeseries
1985-08-10,64.5305404663086,85.77587890625,35.77277755737305,,timeseries
1985-08-11,44.865478515625,59.636505126953125,49.74273300170898,,timeseries
1985-08-12,120.62571716308594,129.5047607421875,108.01976013183594,,timeseries
1985-08-13,76.640380859375,101.87264251708984,56.647891998291016,,timeseries
1985-08-14,101.0877456665039,108.52862548828124,77.5916519165039,,timeseries
1985-08-15,53.3056869506836,45.549949645996094,50.65753936767578,,timeseries
1985-08-16,59.28532791137695,59.102840423583984,49.297607421875,,timeseries
1985-08-17,79.58120727539062,79.33625030517578,66.17427062988281,,timeseries
1985-08-18,72.8036880493164,87.09550476074219,72.64625549316406,,timeseries
1985-08-19,104.4075698852539,94.62381744384766,110.495849609375,,timeseries
1985-08-20,83.43999481201172,116.4564208984375,55.5063705444336,,timeseries
1985-08-21,167.72494506835938,234.09214782714844,125.52169799804688,,timeseries
1985-08-22,108.1024398803711,76.97834777832031,115.5735855102539,,timeseries
1985-08-23,72.01234436035156,95.72090911865234,39.92034530639648,,timeseries
1985-08-24,63.70322799682617,63.50714111328125,52.971229553222656,,timeseries
1985-08-25,22.083786010742188,14.677206039428713,24.48447799682617,,timeseries
1985-08-26,70.293212890625,70.07684326171875,58.45100784301758,,timeseries
1985-08-27,112.2904281616211,111.94478607177734,93.37300872802734,,timeseries
1985-08-28,77.75981140136719,77.52045440673828,77.5916519165039,,timeseries
1985-08-29,131.62521362304688,102.06004333496094,133.77281188964844,,timeseries
1985-08-30,65.11189270019531,32.45573806762695,81.21387481689453,,timeseries
1985-08-31,56.14521408081055,67.1668701171875,37.34920501708984,,timeseries
1985-09-01,63.39842224121094,31.601638793945312,79.07666778564453,,timeseries
1985-09-02,84.31990814208984,24.01724624633789,120.19652557373048,,timeseries
1985-09-03,84.93763732910156,150.5354461669922,15.695178031921388,,timeseries
1985-09-04,66.41739654541016,99.31944274902344,27.614072799682617,,timeseries
1985-09-05,59.82063674926758,74.54562377929688,37.30704879760742,,timeseries
1985-09-06,89.34310913085938,54.8111457824707,102.86529541015624,,timeseries
1985-09-07,114.8867416381836,133.62196350097656,79.60993194580078,,timeseries
1985-09-08,67.19204711914062,66.98522186279297,55.872291564941406,,timeseries
1985-09-09,84.93763732910156,94.08465576171876,78.47589111328125,,timeseries
1985-09-10,120.02056121826172,63.81393814086914,146.37460327148438,,timeseries
1985-09-11,151.95265197753906,90.89095306396484,176.89474487304688,,timeseries
1985-09-12,73.61261749267578,73.38603210449219,73.45343780517578,,timeseries
1985-09-13,103.30252838134766,82.38764190673828,114.53237915039062,,timeseries
1985-09-14,120.25823974609376,87.19132232666016,145.4523468017578,,timeseries
1985-09-15,78.70030975341797,85.59061431884766,59.492523193359375,,timeseries
1985-09-16,95.32569122314452,79.19355773925781,92.47734832763672,,timeseries
1985-09-17,124.86397552490234,161.09127807617188,109.93585205078124,,timeseries
1985-09-18,126.4942398071289,126.10487365722656,118.33190155029295,,timeseries
1985-09-19,126.5949478149414,140.2280731201172,105.26766204833984,,timeseries
1985-09-20,104.38764190673828,13.875510215759276,162.02963256835938,,timeseries
1985-09-21,52.08440017700195,83.07852172851562,17.323923110961914,,timeseries
1985-09-22,69.8853988647461,69.67028045654297,69.7342758178711,,timeseries
1985-09-23,115.36304473876952,131.4376678466797,95.92798614501952,,timeseries
1985-09-24,110.66484832763672,117.67916107177734,110.425537109375,,timeseries
1985-09-25,120.8447494506836,85.03960418701172,130.04095458984375,,timeseries
1985-09-26,174.71348571777344,167.20867919921875,174.335693359375,,timeseries
1985-09-27,144.02468872070312,114.86508178710938,155.68934631347656,,timeseries
1985-09-28,129.708984375,119.3628158569336,132.74716186523438,,timeseries
1985-09-29,79.18489074707031,52.62743377685547,98.76707458496094,,timeseries
1985-09-30,104.0597152709961,86.44950866699219,115.37188720703124,,timeseries
1985-10-01,154.2437286376953,87.86797332763672,183.22642517089844,,timeseries
1985-10-02,184.0315399169922,176.12648010253906,171.391357421875,,timeseries
1985-10-03,100.992919921875,107.3941879272461,78.38019561767578,,timeseries
1985-10-04,159.81686401367188,159.32492065429688,169.13619995117188,,timeseries
1985-10-05,103.19525909423828,61.7265625,154.45814514160156,,timeseries
1985-10-06,92.56676483154295,131.83119201660156,65.97614288330078,,timeseries
1985-10-07,88.44233703613281,96.1855697631836,80.22826385498047,,timeseries
1985-10-08,134.72164916992188,189.60983276367188,92.256103515625,,timeseries
1985-10-09,162.45001220703125,253.48692321777344,82.22399139404297,,timeseries
1985-10-10,102.23974609375,135.90005493164062,79.34784698486328,,timeseries
1985-10-11,82.12977600097656,81.8769760131836,79.67572784423828,,timeseries
1985-10-12,146.1427001953125,194.25714111328125,97.21778869628906,,timeseries
1985-10-13,67.19204711914062,80.38226318359375,67.04674530029297,,timeseries
1985-10-14,138.4356689453125,236.58778381347656,32.88959884643555,,timeseries
1985-10-15,190.4726409912109,280.7015686035156,110.1801528930664,,timeseries
1985-10-16,106.6113739013672,106.28321075439452,113.9794692993164,,timeseries
1985-10-17,122.38550567626952,162.6783905029297,67.84491729736328,,timeseries
1985-10-18,118.30599212646484,188.7069396972656,39.35005569458008,,timeseries
1985-10-19,81.01388549804688,35.89533996582031,104.79090118408205,,timeseries
1985-10-20,82.9870834350586,82.73163604736328,80.50741577148438,,timeseries
1985-10-21,129.9046173095703,97.12857055664062,135.0247039794922,,timeseries
1985-10-22,75.66779327392578,67.05322265625,83.89351654052734,,timeseries
1985-10-23,102.60165405273438,131.51036071777344,97.50456237792967,,timeseries
1985-10-24,71.08514404296875,85.03960418701172,47.2876205444336,,timeseries
1985-10-25,85.30216979980469,99.2128677368164,82.75333404541016,,timeseries
1985-10-26,106.57054138183594,70.82833862304688,118.1556625366211,,timeseries
1985-10-27,68.72547149658203,41.10835647583008,91.4358139038086,,timeseries
1985-10-28,41.40709686279297,49.53556823730469,27.5450382232666,,timeseries
1985-10-29,47.32239532470703,94.3534698486328,39.35005569458008,,timeseries
1985-10-30,35.240081787109375,14.05264377593994,46.88516998291016,,timeseries
1985-10-31,109.4460678100586,87.28734588623047,109.20939636230467,,timeseries
1985-11-01,100.14739227294922,61.4394645690918,115.3048095703125,,timeseries
1985-11-02,120.82313537597656,120.45123291015624,117.21292114257812,,timeseries
1985-11-03,93.68878173828124,66.71456909179688,100.1637725830078,,timeseries
1985-11-04,155.5625762939453,91.22572326660156,182.61903381347656,,timeseries
1985-11-05,107.38996887207033,82.35340118408203,109.9053955078125,,timeseries
1985-11-06,63.2974739074707,70.1140365600586,46.78562927246094,,timeseries
1985-11-07,92.0157699584961,42.33809280395508,117.7138442993164,,timeseries
1985-11-08,70.03314208984375,83.78108978271484,58.2347526550293,,timeseries
1985-11-09,84.4563980102539,93.55159759521484,62.42501449584961,,timeseries
1985-11-10,77.18604278564453,64.12371826171875,74.87971496582031,,timeseries
1985-11-11,59.7628173828125,85.11266326904297,28.39694595336914,,timeseries
1985-11-12,88.57132720947266,123.61817932128906,73.64983367919922,,timeseries
1985-11-13,79.90843200683594,28.968170166015625,108.73040771484376,,timeseries
1985-11-14,97.02081298828124,82.90471649169922,92.20095825195312,,timeseries
1985-11-15,86.79216766357422,43.262508392333984,120.28400421142578,,timeseries
1985-11-16,45.130348205566406,53.98971939086914,45.03276062011719,,timeseries
1985-11-17,86.26477813720703,45.86626815795898,105.2067413330078,,timeseries
1985-11-18,132.85699462890625,35.319480895996094,191.48956298828125,,timeseries
1985-11-19,97.19025421142578,96.8910903930664,94.28619384765624,,timeseries
1985-11-20,103.24886322021484,120.0862274169922,71.5455551147461,,timeseries
1985-11-21,73.31639099121094,66.44610595703125,66.50713348388672,,timeseries
1985-11-22,138.02365112304688,76.44377899169922,191.2849884033203,,timeseries
1985-11-23,89.52886199951172,59.5021858215332,99.26139831542967,,timeseries
1985-11-24,80.7943344116211,46.02608108520508,95.97574615478516,,timeseries
1985-11-25,151.788818359375,231.4330291748047,89.0944595336914,,timeseries
1985-11-26,54.94780731201172,31.302099227905277,65.2726058959961,,timeseries
1985-11-27,89.73095703125,119.27301025390624,49.74273300170898,,timeseries
1985-11-28,132.50270080566406,140.9011688232422,132.2161865234375,,timeseries
1985-11-29,93.21077728271484,85.77587890625,119.24259185791016,,timeseries
1985-11-30,132.9116668701172,122.31005096435548,136.02488708496094,,timeseries
1985-12-01,78.58280944824219,72.314697265625,80.42346954345703,,timeseries
1985-12-02,77.03646087646484,68.26607513427734,71.1758041381836,,timeseries
1985-12-03,15.515539169311523,15.467780113220217,12.901657104492188,,timeseries
1985-12-04,90.75527954101562,90.47592163085938,88.04350280761719,,timeseries
1985-12-05,62.501277923583984,55.38568115234375,57.74641036987305,,timeseries
1985-12-06,84.93763732910156,56.4507942199707,105.94245910644533,,timeseries
1985-12-07,99.37702941894533,110.07904815673828,73.45343780517578,,timeseries
1985-12-08,96.59288024902344,56.64444351196289,113.39295196533205,,timeseries
1985-12-09,98.39310455322266,130.7869873046875,54.54462814331055,,timeseries
1985-12-10,92.71817779541016,84.02980041503906,98.12481689453124,,timeseries
1985-12-11,84.75653076171875,42.24781799316406,105.71656799316406,,timeseries
1985-12-12,76.67980194091797,91.73253631591795,76.51399230957031,,timeseries
1985-12-13,42.92744445800781,57.06040954589844,23.797008514404297,,timeseries
1985-12-14,76.02613830566406,64.96468353271484,90.31159210205078,,timeseries
1985-12-15,72.40584564208984,72.18297576904297,70.24235534667969,,timeseries
1985-12-16,67.60342407226562,101.09300231933594,28.107181549072266,,timeseries
1985-12-17,73.61261749267578,65.23202514648438,68.01244354248047,,timeseries
1985-12-18,74.60737609863281,133.87991333007812,24.815349578857425,,timeseries
1985-12-19,90.27962493896484,110.7713623046875,69.29569244384766,,timeseries
1985-12-20,126.05966186523438,125.67163848876952,116.4695053100586,,timeseries
1985-12-21,90.75527954101562,113.09490966796876,56.59939193725586,,timeseries
1985-12-22,40.31522750854492,66.98522186279297,11.174457550048828,,timeseries
1985-12-23,87.86651611328125,105.11527252197266,102.2892608642578,,timeseries
1985-12-24,96.0164566040039,95.72090911865234,79.84069061279297,,timeseries
1985-12-25,156.08956909179688,172.89901733398438,173.0578155517578,,timeseries
1985-12-26,165.16957092285156,146.365478515625,152.6040802001953,,timeseries
1985-12-27,109.85556030273438,117.94183349609376,84.32154846191406,,timeseries
1985-12-28,307.8594665527344,515.6118774414062,163.83665466308594,,timeseries
1985-12-29,62.501277923583984,96.9249496459961,46.19712829589844,,timeseries
1985-12-30,263.38458251953125,403.9598083496094,185.31829833984372,,timeseries
1985-12-31,220.1706695556641,339.21636962890625,116.50469970703124,,timeseries
1986-01-01,269.6275939941406,460.7960205078125,192.17469787597656,,timeseries
1986-01-02,150.57125854492188,229.5766143798828,73.64983367919922,,timeseries
1986-01-03,166.87998962402344,266.18609619140625,124.88934326171876,,timeseries
1986-01-04,126.0838851928711,251.39157104492188,114.37386322021484,,timeseries
1986-01-05,115.63378143310548,189.8694000244141,113.12129974365234,,timeseries
1986-01-06,147.69410705566406,210.3421173095703,105.26766204833984,,timeseries
1986-01-07,174.34567260742188,173.80902099609375,217.4608154296875,,timeseries
1986-01-08,131.84349060058594,230.01589965820312,150.74398803710938,,timeseries
1986-01-09,146.1427001953125,226.63333129882807,148.52716064453125,,timeseries
1986-01-10,204.4794921875,326.1601257324219,231.24229431152344,,timeseries
1986-01-11,120.25823974609376,108.98915100097656,181.8154296875,,timeseries
1986-01-12,115.47076416015624,143.89418029785156,132.02413940429688,,timeseries
1986-01-13,147.6353302001953,220.77134704589844,122.76339721679688,,timeseries
